certification_slug,domain_slug,objective_id,title,description,option_a,option_b,option_c,option_d,correct_option,difficulty,tags,explanation,reference_urls
pmp,people,PE-2,PMP — PE-2 (EASY) #12,Which concept is fundamental to Support team performance and development?,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,EASY,pmp|people|PE-2|easy|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (EASY) #13,Identify the core principle behind Support team performance and development?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",B,EASY,pmp|people|PE-2|easy|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (EASY) #14,Which description accurately reflects Support team performance and development?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,EASY,pmp|people|PE-2|easy|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (EASY) #15,Which statement best defines the scope of Support team performance and development?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,pmp|people|PE-2|easy|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (EASY) #16,What is the primary purpose of Support team performance and development?,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,EASY,pmp|people|PE-2|easy|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #17,"During a project review, stakeholders ask how to Support team performance and development in the context of Project Management Professional?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",B,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #18,Which configuration satisfies requirements for Support team performance and development in the context of Project Management Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #19,What is the recommended design when applying Support team performance and development in the context of Project Management Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #20,A team must implement a solution for Support team performance and development in the context of Project Management Professional?,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #21,Which approach aligns with best practices when Support team performance and development in the context of Project Management Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,B,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #22,"During a project review, stakeholders ask how to Support team performance and development in the context of Project Management Professional?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #23,Which configuration satisfies requirements for Support team performance and development in the context of Project Management Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #24,What is the recommended design when applying Support team performance and development in the context of Project Management Professional?,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #25,A team must implement a solution for Support team performance and development in the context of Project Management Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",B,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #26,Which approach aligns with best practices when Support team performance and development in the context of Project Management Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #27,"During a project review, stakeholders ask how to Support team performance and development in the context of Project Management Professional?",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #28,Which configuration satisfies requirements for Support team performance and development in the context of Project Management Professional?,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #29,What is the recommended design when applying Support team performance and development in the context of Project Management Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",B,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #30,A team must implement a solution for Support team performance and development in the context of Project Management Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #31,Which approach aligns with best practices when Support team performance and development in the context of Project Management Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #32,"During a project review, stakeholders ask how to Support team performance and development in the context of Project Management Professional?","Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #33,Which configuration satisfies requirements for Support team performance and development in the context of Project Management Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,B,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #34,What is the recommended design when applying Support team performance and development in the context of Project Management Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #35,A team must implement a solution for Support team performance and development in the context of Project Management Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #36,Which approach aligns with best practices when Support team performance and development in the context of Project Management Professional?,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (MEDIUM) #37,"During a project review, stakeholders ask how to Support team performance and development in the context of Project Management Professional?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",B,MEDIUM,pmp|people|PE-2|medium|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #38,Complex regulatory requirements demand that you Support team performance and development for People?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #39,A multi-team rollout must balance security and velocity for Support team performance and development for People?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #40,An enterprise requires zero-downtime architecture while Support team performance and development for People?,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #41,"Given strict compliance, auditability, and multi-region constraints, how should you Support team performance and development for People?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",B,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #42,A production incident involves trade-offs between cost and resilience for Support team performance and development for People?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #43,Complex regulatory requirements demand that you Support team performance and development for People?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #44,A multi-team rollout must balance security and velocity for Support team performance and development for People?,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #45,An enterprise requires zero-downtime architecture while Support team performance and development for People?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,B,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #46,"Given strict compliance, auditability, and multi-region constraints, how should you Support team performance and development for People?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #47,A production incident involves trade-offs between cost and resilience for Support team performance and development for People?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #48,Complex regulatory requirements demand that you Support team performance and development for People?,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #49,A multi-team rollout must balance security and velocity for Support team performance and development for People?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",B,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #50,An enterprise requires zero-downtime architecture while Support team performance and development for People?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: C** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #51,"Given strict compliance, auditability, and multi-region constraints, how should you Support team performance and development for People?",Mix controls from unrelated domains that do not address the stated objective.,Apply the official People guidance: Support team performance and development — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: D** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #52,A production incident involves trade-offs between cost and resilience for Support team performance and development for People?,"Follow the documented approach for Support team performance and development, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: A** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-2,PMP — PE-2 (HARD) #53,Complex regulatory requirements demand that you Support team performance and development for People?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Support team performance and development using PMI best practices for People, including monitoring and least privilege.",B,HARD,pmp|people|PE-2|hard|blueprint-seed,**Answer: B** — Support team performance and development. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-2.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
pmp,people,PE-3,PMP — PE-3 (EASY) #1,What is the primary purpose of Empower stakeholders and negotiate?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Empower stakeholders and negotiate, using recommended services and controls per the exam guide.",B,EASY,pmp|people|PE-3|easy|blueprint-seed,**Answer: B** — Empower stakeholders and negotiate. Review the official PMI exam guide (PMP) and linked documentation. Objective: PE-3.,https://www.pmi.org/certifications/project-management-pmp|https://www.pmi.org/-/media/pmi/documents/public/pdf/certifications/pmp-examination-content-outline.pdf
